,lineIndex,rxPos_1,rxPos_2,rxPosInd_1,rxPosInd_2,linkState,aoaAzResult_1,aoaAzResult_2,aoaAzResult_3,aoaAzResult_4,aoaAzResult_5,aodAzResult_1,aodAzResult_2,aodAzResult_3,aodAzResult_4,aodAzResult_5,snrResult_1,snrResult_2,snrResult_3,snrResult_4,snrResult_5,peakFracResult_1,peakFracResult_2,peakFracResult_3,peakFracResult_4,peakFracResult_5
0,17664,9.65,-7.45,50,65,3,-142,-153,-88,-76,6,52.5,60.0,90.0,-165.0,-90.0,26.3166452975073,12.1205597366313,1.21038074145179,0.9126567293984641,-0.0638106266824252,23.060635764646,11.1382902366131,3.4643746381166,3.86484092947354,2.9798209982677597
1,17665,9.8,-7.45,50,66,3,13,132,-108,-161,98,-112.5,172.5,90.0,112.5,-30.0,4.55469292433878,1.86643768144199,2.24790056764539,1.26628808683904,0.376771604419616,5.81846519460122,3.81102082983797,4.78152583627278,3.97634151870159,3.47062333986426
2,17666,9.95,-7.45,50,67,3,150,-49,109,121,124,-75.0,135.0,165.0,-30.0,-135.0,5.9021047762202,1.1526631757294,0.17543880020218697,1.96546021550836,1.73142312585946,6.0221680271043,3.7478504647908997,3.41212758985079,4.77660492988112,4.419268203437491
3,17504,9.65,-7.6,51,65,3,-80,-87,114,-141,-12,75.0,67.5,-7.5,52.5,-22.5,7.68293550230356,3.3067800975035797,5.28877887502495,2.36296111823748,5.2950738272656395,10.1147727466149,6.21602389842576,6.7567070687649595,4.657745658943259,6.034569836421371
4,17505,9.8,-7.6,51,66,3,124,-137,118,129,-21,67.5,90.0,37.5,-52.5,-30.0,1.17598717008667,3.54665594743187,0.377065166301122,1.75763721052351,-0.5998498201445269,3.4508196419416404,5.2723836383569695,3.60996184133167,3.6590634039282,2.85774411241442
5,17506,9.95,-7.6,51,67,3,-135,-11,173,79,138,-45.0,-120.0,-142.5,-60.0,-60.0,5.19474963115363,3.50706898804981,2.65761301410515,3.058972793419,1.3811126937732199,4.69939558001977,5.82581361213794,4.766207788810691,5.06431509481654,4.74315792950619
6,17342,9.35,-7.75,52,63,3,-122,-148,-112,46,74,67.5,52.5,-150.0,-135.0,-142.5,37.2023878385493,27.318988662728895,21.959907834734803,2.34421332182598,0.667760661835757,25.2090088568045,21.344450253980998,15.348979828980301,4.88593543751035,3.7458056436298
7,17343,9.5,-7.75,52,64,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,17344,9.65,-7.75,52,65,3,-83,4,131,-141,17,67.5,15.0,45.0,120.0,172.5,19.2149177453399,4.541111575380509,1.28683790962253,0.0506982650433656,0.916031285483029,17.032638039121302,5.71258297246222,3.91787087575212,3.68454687536498,3.88031811429276
9,17345,9.8,-7.75,52,66,3,91,-64,-111,132,-138,-150.0,-75.0,-157.5,-157.5,-120.0,0.8590595088622309,-0.5979928554261851,5.26180203817205,2.1857893238635,-0.0828697615920646,3.0395350930727596,3.0000080538114102,7.5287487186689805,4.8931929675546195,3.1749285163284098
10,17346,9.95,-7.75,52,67,3,-139,110,162,143,-169,-172.5,157.5,75.0,-172.5,112.5,1.45751103911601,0.713863634788083,1.21737811567397,3.5366784298925604,1.08730984849598,3.78123077703071,3.11456367662869,4.2509306830648,5.579639800264389,3.03999332529258
11,17347,10.1,-7.75,52,68,3,103,-163,111,140,168,-67.5,45.0,-75.0,22.5,97.5,3.37574574366533,1.6121166637977902,3.6089883594920598,1.32545595229772,1.79827354749386,4.70980265479226,3.4511467308642,5.20687057974289,4.35653047901106,5.10077664440729
12,17182,9.35,-7.9,53,63,3,-125,-35,-54,-19,-114,67.5,-135.0,97.5,30.0,127.5,30.741778833236104,2.8476199993456204,3.0207975832958596,0.423733839811916,2.49442876761219,23.7210671294587,4.4801231518927995,3.6382870378448797,3.4754061534701197,4.12201875563808
13,17183,9.5,-7.9,53,64,3,150,57,101,-35,-78,112.5,97.5,-22.5,-45.0,135.0,2.22761487871463,0.701478034004367,1.5224732730970298,0.666090528874861,0.82476334005861,3.92761974769824,3.8588772861475897,3.18717924816701,3.93998498898551,4.10763184745802
14,17184,9.65,-7.9,53,65,3,-85,30,-111,-121,-20,67.5,-150.0,45.0,135.0,-112.5,21.544316659843396,2.10641588750934,4.04837552856225,1.5716866658527198,1.059833015923,18.0266621552099,4.15065837694493,4.53206224593503,3.5154976963764195,3.35125900545811
15,17185,9.8,-7.9,53,66,3,171,-160,162,-26,3,-105.0,-97.5,90.0,37.5,0.0,2.54324820730073,0.452602800899456,1.00887689166183,0.5225471890954051,1.85069928916482,3.7884920003644402,3.9868973719825695,3.00596899485207,4.13356459606712,4.830366658694429
16,17186,9.95,-7.9,53,67,3,-124,99,3,133,-43,-142.5,7.5,82.5,90.0,-127.5,2.8896724387317403,2.7938210196301205,0.934124498626716,1.92337571865659,2.74040728797661,5.507091729987541,4.67112682998046,3.18430068000088,4.12121852812858,4.54553654350784
17,17187,10.1,-7.9,53,68,3,-133,-123,-88,107,1,67.5,22.5,-172.5,-52.5,67.5,20.338292661630398,10.4453323592119,0.998476986821913,2.40412220095851,0.7304301241448459,23.591992642616702,11.7376778677699,3.7156514763402004,5.22097627126204,3.89883871995454
18,17023,9.5,-8.05,54,64,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
