,lineIndex,rxPos_1,rxPos_2,rxPosInd_1,rxPosInd_2,linkState,aoaAzResult_1,aoaAzResult_2,aoaAzResult_3,aoaAzResult_4,aoaAzResult_5,aodAzResult_1,aodAzResult_2,aodAzResult_3,aodAzResult_4,aodAzResult_5,snrResult_1,snrResult_2,snrResult_3,snrResult_4,snrResult_5,peakFracResult_1,peakFracResult_2,peakFracResult_3,peakFracResult_4,peakFracResult_5
0,17077,17.6,-8.05,54,118,2,-117,-107,-53,-97,111,127.5,15.0,127.5,127.5,75.0,46.2540564725977,30.951591406788996,24.6033367786061,12.123919939435,-0.0161101912680692,22.2580570465038,15.269348287806,8.51267143633842,11.2394895520843,3.59509365187908
1,17078,17.75,-8.05,54,119,2,-118,-108,-158,-55,-130,127.5,127.5,127.5,120.0,135.0,48.4935466798853,26.054465938258602,22.4600170859126,14.0906719285545,11.846268749981698,23.966588272218498,12.4332982290768,12.869526975049501,5.515206534311511,8.7377189755731
2,16914,17.15,-8.2,55,115,2,-39,-103,-114,-137,-28,127.5,135.0,120.0,120.0,150.0,43.597693034359295,40.810263288937996,30.193710564710198,21.958253985339798,6.716551633212419,15.503535735108098,22.2275174953668,24.776029032550102,13.9390972357211,7.06155155708139
3,16915,17.3,-8.2,55,116,2,-45,-111,-101,-30,-125,127.5,127.5,15.0,112.5,135.0,49.3308641544822,38.7778104162951,28.352306741603304,20.1618757312783,8.79297217951319,12.9915412867207,24.545717511676198,16.0695689675805,14.657154099976001,9.639287113222439
4,16916,17.45,-8.2,55,117,2,-108,-34,-119,-160,-128,127.5,127.5,15.0,120.0,22.5,41.6365498645746,38.8429193424439,32.7970708930174,28.6801887745057,10.1981946174749,20.8294615529405,9.70480647071297,17.608413313041197,16.1401269264598,11.1018075333601
5,16917,17.6,-8.2,55,118,2,-37,-122,-110,-161,-53,127.5,127.5,135.0,120.0,15.0,42.3227264499648,37.0363226781916,24.3572937342243,26.891449378447,8.70616163276065,13.6982763765623,19.5252482243153,23.5982424039209,14.982689430222099,5.827585964187519
6,16918,17.75,-8.2,55,119,2,-119,-110,-106,-162,-100,127.5,127.5,135.0,120.0,142.5,47.7774842845963,30.7746205921822,21.2478460878465,23.4425085977891,9.20917860672114,25.0894432169682,12.317638060331301,8.14947210839073,12.918960333800001,9.475814577957118
7,16919,17.9,-8.2,55,120,2,-124,-111,-163,-134,41,127.5,15.0,127.5,120.0,-37.5,46.4863618148672,29.337378969172804,25.7877416276224,17.0211840678382,0.49349004100662297,23.6104689498347,24.7446204324654,14.4338873265431,16.5095600848327,3.26162440578451
8,16752,16.85,-8.35,56,113,2,-109,39,133,-168,-28,127.5,135.0,127.5,112.5,127.5,35.2884850570521,34.1435467891888,27.935032989519897,18.3881616356915,12.9379013294705,14.9059840948755,9.048526609998788,11.3772024802282,9.3702438575007,6.18519788663404
9,16753,17.0,-8.35,56,114,2,-106,-35,-115,-137,-157,127.5,127.5,120.0,120.0,120.0,39.8389024087875,37.3699452210401,25.2881152944286,25.8393616522254,18.3845207003498,17.6710473014751,16.435498813067,13.610480522834802,21.758320303004698,11.7609177777665
10,16754,17.15,-8.35,56,115,2,-114,-42,131,-102,-162,127.5,135.0,127.5,15.0,112.5,42.022566941476704,38.8364262474946,27.552177419720998,27.452825466743104,17.9417909688727,23.235587290534,11.660727265198698,12.332970022500902,21.7231901871879,6.42938682543538
11,16755,17.3,-8.35,56,116,2,-113,-111,-102,-161,-26,127.5,127.5,15.0,120.0,142.5,41.2125149091611,36.8846814586269,36.060480446933205,26.0285293461178,13.6880968822852,12.583337519370199,10.4226643598424,17.4653762867727,14.620782499318302,11.210360400457402
12,16756,17.45,-8.35,56,117,2,-45,-119,-108,-162,-32,127.5,127.5,15.0,120.0,127.5,46.22113550116671,39.397375822758704,38.094527695923794,25.144724530987702,13.8831626413357,13.463491493619301,20.0220376429842,20.3160489450763,12.7800186552968,9.01113001884401
13,16757,17.6,-8.35,56,118,2,-116,-27,-106,-164,-99,127.5,127.5,112.5,120.0,15.0,46.6379986697011,35.4479297914423,25.7500724184523,25.024594422515698,13.794435718805198,24.4846836236379,10.447104460155302,14.543159354582501,13.730683009740801,11.3753343331968
14,16758,17.75,-8.35,56,119,2,-123,-110,-32,-100,-45,127.5,-165.0,127.5,-112.5,142.5,51.55833976343579,39.7872461700912,35.9207781397298,20.649177262267898,14.8296306155653,23.5535958363147,22.653745355570102,13.4299442853809,11.0663092086484,8.85675497456264
15,16759,17.9,-8.35,56,120,2,-115,-124,-165,-105,-134,127.5,127.5,120.0,-157.5,142.5,41.8655258567211,37.2023034731855,20.1234881924762,20.256303554133197,12.692494992291401,20.6011404365022,18.576904628711397,7.914689634630691,13.041079382680001,5.6078327993665
16,16590,16.55,-8.5,57,111,2,-102,-132,-24,-158,-91,127.5,127.5,127.5,127.5,150.0,39.719737910667604,34.4919639611893,30.1655093359665,23.8732578513344,15.340579352946598,23.9310427729568,23.8581080310342,17.9898405055942,14.068175696157901,14.872225506781001
17,16591,16.7,-8.5,57,112,2,-106,-135,132,-95,-28,127.5,127.5,127.5,120.0,127.5,41.4038839849552,28.2334564587713,25.3529007329648,20.3239362236068,15.022430748212301,22.0815663672323,10.0190809205133,7.161445668164459,12.7216289464182,6.98405695508072
