,lineIndex,rxPos_1,rxPos_2,rxPosInd_1,rxPosInd_2,linkState,aoaAzResult_1,aoaAzResult_2,aoaAzResult_3,aoaAzResult_4,aoaAzResult_5,aodAzResult_1,aodAzResult_2,aodAzResult_3,aodAzResult_4,aodAzResult_5,snrResult_1,snrResult_2,snrResult_3,snrResult_4,snrResult_5,peakFracResult_1,peakFracResult_2,peakFracResult_3,peakFracResult_4,peakFracResult_5
0,19584,9.65,-5.65,38,65,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19585,9.8,-5.65,38,66,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,19423,9.5,-5.8,39,64,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,19424,9.65,-5.8,39,65,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,19425,9.8,-5.8,39,66,3,-35,-23,150,145,33,45.0,45.0,-97.5,22.5,-67.5,27.256921015261604,15.229892786704399,1.4792011283939799,2.81175140003882,2.06213229024183,18.264137810505602,17.2166764792971,4.066639189730339,5.686323466645661,3.7423839104862497
5,19259,8.9,-5.95,40,60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,19261,9.2,-5.95,40,62,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,19262,9.35,-5.95,40,63,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,19263,9.5,-5.95,40,64,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,19264,9.65,-5.95,40,65,3,-31,-20,117,-143,-103,52.5,60.0,75.0,-75.0,-112.5,28.558606732484197,18.552076907447397,5.49732955499496,2.0476834438345,4.78583305611869,19.2941545458606,17.681338460377802,6.984935087756861,4.786475370181799,5.684531992908549
