,lineIndex,rxPos_1,rxPos_2,rxPosInd_1,rxPosInd_2,linkState,aoaAzResult_1,aoaAzResult_2,aoaAzResult_3,aoaAzResult_4,aoaAzResult_5,aodAzResult_1,aodAzResult_2,aodAzResult_3,aodAzResult_4,aodAzResult_5,snrResult_1,snrResult_2,snrResult_3,snrResult_4,snrResult_5,peakFracResult_1,peakFracResult_2,peakFracResult_3,peakFracResult_4,peakFracResult_5
0,20958,23.75,-4.45,30,159,3,148,5,160,110,-137,45.0,-75.0,-22.5,120.0,-150.0,3.69026516305036,3.4172106697919302,1.87206581297733,0.48295284927832,0.763667767763025,4.4485346433901505,5.838299069060549,3.83660995887363,3.52351273816817,3.4696029310517003
1,20959,23.9,-4.45,30,160,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,20796,23.45,-4.6,31,157,3,24,-119,-125,149,2,90.0,-22.5,82.5,-165.0,45.0,0.6837990881606971,2.7750189865163897,1.02797487083734,0.139285633960583,1.2886052601593898,2.7389765523359,4.746018142669469,4.590613769307719,3.6783813268919503,4.33356761424567
3,20797,23.6,-4.6,31,158,3,-110,-132,42,21,-122,105.0,60.0,-105.0,127.5,-142.5,18.0130633177158,4.55187275271049,3.0871870597177296,2.36330242832776,1.1740266603625902,21.412512878389002,3.8165681701207697,4.34451587566504,4.3567249787215605,3.4217366721739
4,20798,23.75,-4.6,31,159,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,20799,23.9,-4.6,31,160,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20633,23.0,-4.75,32,154,3,-150,154,-126,-3,-98,97.5,60.0,97.5,15.0,67.5,2.27916626783718,2.71336752009825,4.12197411557145,1.59002630439068,0.052056890168501,4.39888802630519,4.39320725284511,6.30857111615429,3.6374664768986,3.4403612672670603
7,20634,23.15,-4.75,32,155,3,157,-50,28,66,117,0.0,82.5,120.0,-150.0,157.5,3.0113594422522905,2.01738958484117,2.76826302905812,1.8144198190553897,-1.09294207102397,4.9465663780008,3.90066823926936,4.81085158050566,3.99563717829504,2.8370827158770697
8,20635,23.3,-4.75,32,156,3,53,-165,8,-65,119,30.0,112.5,150.0,45.0,-15.0,2.59457207039787,4.05491452795752,1.14002543327672,1.6052693098164401,1.04741150704501,4.645795766654611,6.428229681436,3.7261502940579803,3.80034590685516,3.67514792375479
9,20636,23.45,-4.75,32,157,3,-109,124,19,-121,32,105.0,157.5,142.5,22.5,-142.5,23.566702954741697,0.9355371277373481,2.5260973459259,2.15933710918068,3.90799298586637,23.704574366732,3.374499447557,5.426136425009941,4.37681502567599,6.32696552644104
10,20637,23.6,-4.75,32,158,3,-16,-28,-2,-110,-122,-165.0,67.5,-22.5,127.5,142.5,2.38229542883863,2.08943243171035,3.5715231735192696,1.99185632344444,1.8654121605037501,4.77609396842278,3.14520092298801,6.780682750565179,3.7722042014343304,4.47291295008139
11,20638,23.75,-4.75,32,159,3,-128,100,10,115,41,-37.5,-15.0,90.0,-120.0,-142.5,2.3095241688693,1.77632505605897,4.2240582411785095,-0.0345418258905852,0.96398661404703,3.51371572390459,3.69527942795794,8.349804518722099,3.36291500742278,4.1575485859304795
12,20639,23.9,-4.75,32,160,3,2,12,74,-108,-109,75.0,-120.0,-52.5,-45.0,-45.0,3.35676136262418,3.95916235250326,-0.0387810900139129,0.547645763916989,1.4572421374857603,4.22553156155773,6.665562393997621,3.44047333626781,3.03750987199273,3.83654577431746
13,20471,22.7,-4.9,33,152,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,20472,22.85,-4.9,33,153,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,20473,23.0,-4.9,33,154,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,20474,23.15,-4.9,33,155,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,20475,23.3,-4.9,33,156,3,157,-125,-93,163,10,105.0,-142.5,0.0,157.5,-75.0,1.33466718730779,1.92856509691524,1.60948726803258,1.16201604001537,0.651959558494639,3.45029683868681,4.142169725397951,5.05727645482579,3.3440531800717204,4.10214040465752
18,20476,23.45,-4.9,33,157,3,-109,109,-38,-80,121,105.0,97.5,37.5,-75.0,82.5,21.677916593554002,2.4651205908924703,2.2276482413520298,1.0975913266969999,1.5124203242191898,23.92269454846,4.04813690716597,3.4520651150093298,3.6918294995589602,4.3031615450916
19,20477,23.6,-4.9,33,158,3,-113,144,-32,169,-27,-165.0,165.0,180.0,150.0,82.5,2.46148136042433,3.9538332874864195,-0.12226798363451499,2.72634157260921,0.9514832518693771,4.4136294818988695,4.91714537282359,2.88759341579218,4.67253039597622,3.4169424161782205
20,20478,23.75,-4.9,33,159,3,-89,134,-15,-103,17,60.0,15.0,37.5,97.5,37.5,1.5476114522799098,5.01433443447928,1.3684582382236998,1.7328921112435298,1.9611481794887,4.3238610254943906,6.60652948961372,3.2737525980660895,3.40039617194283,4.12310110304544
21,20479,23.9,-4.9,33,160,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,20308,22.25,-5.05,34,149,3,-82,-72,29,41,71,105.0,105.0,-82.5,-127.5,-97.5,9.31353606862251,3.7388344223284102,2.6214825348621402,1.3254472360518401,1.28191520695702,8.83337458034575,4.23010932395005,5.474043373531541,3.47990109630918,3.2599298630577898
23,20309,22.4,-5.05,34,150,3,-116,-118,109,115,154,-150.0,-105.0,-97.5,157.5,-7.5,1.15776689715273,0.5740371415278671,1.55398611853849,1.3751463089098501,0.8304259961900021,3.8069481446692204,3.81969823460577,4.80056119568802,4.4037443394623494,3.80756659052593
24,20310,22.55,-5.05,34,151,3,126,108,-17,-22,114,180.0,-45.0,-142.5,-37.5,142.5,0.860208385233932,3.8268286643033202,1.0639372125255602,-0.331757326816557,1.73781978019446,2.9357792876619304,4.48579048382682,3.50803185923051,3.1636425393136602,4.4478073762395
25,20311,22.7,-5.05,34,152,3,-130,70,-150,-86,-20,90.0,67.5,-82.5,75.0,60.0,2.29206945324967,-1.05250823848723,3.2433471670559597,1.04772655065136,0.7354282672782231,4.36278742275243,2.8799040687471003,5.29536461439248,4.0139913084626295,3.38323283762252
26,20312,22.85,-5.05,34,153,3,-87,91,-121,30,40,22.5,-45.0,172.5,-165.0,-90.0,2.89951176553541,-0.322489155358994,2.56468935278519,1.4370746377727,2.08197505205931,4.694135110418499,2.87907183902961,6.81084089826096,4.0146486194749995,3.68331503333598
27,20313,23.0,-5.05,34,154,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,20314,23.15,-5.05,34,155,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,20315,23.3,-5.05,34,156,3,-19,-61,90,175,-107,-172.5,-165.0,165.0,52.5,-127.5,1.18682626917092,1.9433407889565602,1.03395088335145,1.40429811922741,2.77140915621993,3.51611817200369,3.41446038047659,3.6198991412664596,4.44715056015738,6.43119336504478
30,20316,23.45,-5.05,34,157,3,-111,99,133,100,165,112.5,97.5,37.5,-90.0,142.5,19.7534135838018,2.38664822669244,1.6308596717142299,1.5293928398788799,0.9024674581579009,23.0222270522892,4.62846252433764,4.040374711057289,4.3782989480307295,3.9199353347187103
31,20317,23.6,-5.05,34,158,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,20318,23.75,-5.05,34,159,3,-104,-166,-113,75,-27,172.5,172.5,112.5,-37.5,-97.5,1.70706501733446,3.63086352491166,1.08561204081883,0.307718099160354,2.17582990835433,5.70868654972228,4.95517510705223,3.40863716642856,3.6191193352979396,4.92788548605224
33,20319,23.9,-5.05,34,160,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,20146,21.95,-5.2,35,147,3,-77,-149,129,-109,4,97.5,105.0,90.0,-172.5,97.5,19.147254371835498,3.41213017104815,0.9154960358922041,2.27067525653325,2.1173416697503202,14.142568920174199,4.35698353862687,3.7585971161027096,3.59118674906314,4.10686373800173
35,20147,22.1,-5.2,35,148,3,-78,44,-140,82,153,97.5,-37.5,180.0,112.5,127.5,17.2337441346033,0.6082957319206911,1.06994480337733,3.0624793119149603,3.4444565795728304,12.4734160293364,2.8995475357067995,4.10945480129411,6.240484467930241,6.6510599475776395
36,20148,22.25,-5.2,35,149,3,102,-89,70,-121,-10,60.0,45.0,-30.0,-37.5,112.5,0.46059061337012996,0.6945659764488709,0.497851346982202,-0.9627840757237321,0.40456746728403903,3.7088218264480197,2.9753192637152797,3.6262921644383903,2.3420442693209,3.82620850577707
37,20149,22.4,-5.2,35,150,3,-12,-63,-91,-120,-161,75.0,82.5,67.5,172.5,-30.0,2.44560965974313,2.26810082325994,1.9264969503897802,1.59355386690839,0.052990537259177,5.196433672007879,3.8503246216310494,3.7133216108086096,4.80400657149685,3.4193622191781605
38,20150,22.55,-5.2,35,151,3,99,-46,27,-167,77,-82.5,-15.0,67.5,-172.5,82.5,3.6268126774449505,1.91362389629711,3.30653916144922,1.50566151352405,-1.24838623501506,6.3016217668030405,4.30191935835981,5.5005951409418,3.2142923286828,3.04321161976258
39,20151,22.7,-5.2,35,152,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,20152,22.85,-5.2,35,153,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,20153,23.0,-5.2,35,154,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,20154,23.15,-5.2,35,155,3,-123,99,80,11,-10,-157.5,97.5,-45.0,150.0,-30.0,1.26580421072907,1.44797310131008,2.27756515629534,-0.11113067691133,0.8461708752132042,3.18415821202875,4.24556457888582,4.77737187072247,3.2316902584680403,4.1047013930736895
43,20155,23.3,-5.2,35,156,3,-109,5,79,-139,16,105.0,135.0,82.5,52.5,-157.5,23.348895703873897,3.86890681737913,3.1856992074503396,1.49962243690072,0.610011439595837,24.4637274054736,6.17833893090091,4.2315918941823,4.26607224730243,3.4915483379116403
44,20156,23.45,-5.2,35,157,3,166,-3,8,-25,-139,165.0,52.5,-60.0,37.5,90.0,1.33517618371542,2.5304597899896097,1.92198675620045,0.333687617103806,4.4290009437175994,3.70339824837726,3.4070930217759705,5.39601731334332,3.0479350882309704,6.75917015570366
